"filename", "language", "C++", "CMake", "YAML", "Markdown", "Swift", "JSON", "HTML", "Dart", "XML", "Shell Script", "JavaScript", "GLSL", "Properties", "WebAssembly Text Format", "comment", "blank", "total"
"c:\MAIN FLUTTER\stockall\lib\pages\sales\total_sales\total_sales_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 35
"c:\MAIN FLUTTER\stockall\lib\pages\shop_setup\banner_screen\copy_staff_id\copy_staff_id.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 389, 0, 0, 0, 0, 0, 0, 6, 12, 407
"c:\MAIN FLUTTER\stockall\lib\pages\shop_setup\banner_screen\shop_banner_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 4, 272
"c:\MAIN FLUTTER\stockall\lib\pages\shop_setup\components\text_field.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 4, 115
"c:\MAIN FLUTTER\stockall\lib\pages\shop_setup\create_category\create_category.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 2, 6, 154
"c:\MAIN FLUTTER\stockall\lib\pages\shop_setup\shop_page\platforms\shop_page_mobile.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 1, 11, 1036
"c:\MAIN FLUTTER\stockall\lib\pages\shop_setup\shop_page\shop_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\MAIN FLUTTER\stockall\lib\pages\shop_setup\shop_setup_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 0, 0, 0, 0, 10, 346
"c:\MAIN FLUTTER\stockall\lib\pages\shop_setup\shop_setup_two.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 3403, 0, 0, 0, 0, 0, 0, 18, 64, 3485
"c:\MAIN FLUTTER\stockall\lib\providers\comp_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 12, 17, 211
"c:\MAIN FLUTTER\stockall\lib\providers\customers_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 132, 27, 270
"c:\MAIN FLUTTER\stockall\lib\providers\data_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 510, 0, 0, 0, 0, 0, 0, 57, 72, 639
"c:\MAIN FLUTTER\stockall\lib\providers\expenses_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 45, 30, 237
"c:\MAIN FLUTTER\stockall\lib\providers\nav_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 11, 44
"c:\MAIN FLUTTER\stockall\lib\providers\notifications_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 1, 17, 114
"c:\MAIN FLUTTER\stockall\lib\providers\product_suggestions_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 36, 32, 214
"c:\MAIN FLUTTER\stockall\lib\providers\receipts_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 712, 0, 0, 0, 0, 0, 0, 80, 106, 898
"c:\MAIN FLUTTER\stockall\lib\providers\ref_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 16, 105
"c:\MAIN FLUTTER\stockall\lib\providers\report_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 3, 12, 125
"c:\MAIN FLUTTER\stockall\lib\providers\sales_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 8, 46, 351
"c:\MAIN FLUTTER\stockall\lib\providers\shop_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 13, 49, 346
"c:\MAIN FLUTTER\stockall\lib\providers\theme_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\MAIN FLUTTER\stockall\lib\providers\user_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 20, 41, 309
"c:\MAIN FLUTTER\stockall\lib\providers\validate_input_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 1, 4, 76
"c:\MAIN FLUTTER\stockall\lib\services\auth_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 22, 30, 245
"c:\MAIN FLUTTER\stockall\lib\services\printing\import_helper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\MAIN FLUTTER\stockall\lib\services\printing\printer_service_mobile.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 861, 0, 0, 0, 0, 0, 0, 8, 42, 911
"c:\MAIN FLUTTER\stockall\lib\services\printing\printer_service_stub.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\MAIN FLUTTER\stockall\lib\services\printing\printer_service_web.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 196, 20, 232
"c:\MAIN FLUTTER\stockall\lib\simple_bar_chart.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 4, 79
"c:\MAIN FLUTTER\stockall\lib\theme\main_theme.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 0, 0, 0, 0, 50, 45, 496
"c:\MAIN FLUTTER\stockall\linux\CMakeLists.txt", "CMake", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 129
"c:\MAIN FLUTTER\stockall\linux\flutter\CMakeLists.txt", "CMake", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 89
"c:\MAIN FLUTTER\stockall\linux\flutter\generated_plugin_registrant.cc", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 32
"c:\MAIN FLUTTER\stockall\linux\flutter\generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\MAIN FLUTTER\stockall\linux\flutter\generated_plugins.cmake", "CMake", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\MAIN FLUTTER\stockall\linux\runner\CMakeLists.txt", "CMake", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\MAIN FLUTTER\stockall\linux\runner\main.cc", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\MAIN FLUTTER\stockall\linux\runner\my_application.cc", "C++", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 131
"c:\MAIN FLUTTER\stockall\linux\runner\my_application.h", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"c:\MAIN FLUTTER\stockall\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 33
"c:\MAIN FLUTTER\stockall\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 13
"c:\MAIN FLUTTER\stockall\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\MAIN FLUTTER\stockall\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\MAIN FLUTTER\stockall\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 1, 344
"c:\MAIN FLUTTER\stockall\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\MAIN FLUTTER\stockall\pubspec.yaml", "YAML", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 14, 159
"c:\MAIN FLUTTER\stockall\test\widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 10, 7, 33
"c:\MAIN FLUTTER\stockall\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 17, 30, 136
"c:\MAIN FLUTTER\stockall\web\manifest.json", "JSON", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\MAIN FLUTTER\stockall\windows\CMakeLists.txt", "CMake", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 109
"c:\MAIN FLUTTER\stockall\windows\flutter\CMakeLists.txt", "CMake", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 110
"c:\MAIN FLUTTER\stockall\windows\flutter\generated_plugin_registrant.cc", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 30
"c:\MAIN FLUTTER\stockall\windows\flutter\generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\MAIN FLUTTER\stockall\windows\flutter\generated_plugins.cmake", "CMake", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"c:\MAIN FLUTTER\stockall\windows\runner\CMakeLists.txt", "CMake", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\MAIN FLUTTER\stockall\windows\runner\flutter_window.cpp", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"c:\MAIN FLUTTER\stockall\windows\runner\flutter_window.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"c:\MAIN FLUTTER\stockall\windows\runner\main.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"c:\MAIN FLUTTER\stockall\windows\runner\resource.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"c:\MAIN FLUTTER\stockall\windows\runner\utils.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"c:\MAIN FLUTTER\stockall\windows\runner\utils.h", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"c:\MAIN FLUTTER\stockall\windows\runner\win32_window.cpp", "C++", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"c:\MAIN FLUTTER\stockall\windows\runner\win32_window.h", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 578, 472, 88, 13, 75, 2328, 178, 63146, 979, 4, 168341, 126, 8, 346265, 4551, 13340, 600492
